/computes0/service/id,/computes0/vcpus_used,/computes0/local_gb_used,/computes0/vcpus,/computes0/memory_mb_used,/computes0/memory_mb,/computes0/current_workload,/computes0/cpu_info/topology/cores,/computes0/cpu_info/topology/cells,/computes0/cpu_info/topology/threads,/computes0/cpu_info/topology/sockets,/computes0/running_vms,/computes0/free_disk_gb,/computes0/hypervisor_version,/computes0/disk_available_least,/computes0/local_gb,/computes0/free_ram_mb,/computes0/id,/computes0/metrics/compute-node/compute-node-cpu-frequency,/computes0/metrics/compute-node/compute-node-cpu-idle-percent,/computes0/metrics/compute-node/compute-node-cpu-idle-time,/computes0/metrics/compute-node/compute-node-cpu-iowait-percent,/computes0/metrics/compute-node/compute-node-cpu-iowait-time,/computes0/metrics/compute-node/compute-node-cpu-kernel-percent,/computes0/metrics/compute-node/compute-node-cpu-kernel-time,/computes0/metrics/compute-node/compute-node-cpu-percent,/computes0/metrics/compute-node/compute-node-cpu-user-percent,/computes0/metrics/compute-node/compute-node-cpu-user-time,/computes0/metrics/hardware/hardware-cpu-load-15min,/computes0/metrics/hardware/hardware-cpu-load-1min,/computes0/metrics/hardware/hardware-cpu-load-5min,/computes0/metrics/hardware/hardware-cpu-util,/computes0/metrics/hardware/hardware-disk-size-total,/computes0/metrics/hardware/hardware-disk-size-used,/computes0/metrics/hardware/hardware-memory-buffer,/computes0/metrics/hardware/hardware-memory-cached,/computes0/metrics/hardware/hardware-memory-swap-avail,/computes0/metrics/hardware/hardware-memory-swap-total,/computes0/metrics/hardware/hardware-memory-total,/computes0/metrics/hardware/hardware-memory-used,/computes0/metrics/hardware/hardware-network-ip-incoming-datagrams,/computes0/metrics/hardware/hardware-network-ip-outgoing-datagrams,/computes0/metrics/hardware/hardware-system_stats-cpu-idle,/computes0/metrics/hardware/hardware-system_stats-io-incoming-blocks,/computes0/metrics/hardware/hardware-system_stats-io-outgoing-blocks,/computes0/metrics/hardware-disk#tmpfs/hardware-disk-size-total,/computes0/metrics/hardware-disk#tmpfs/hardware-disk-size-used,/computes0/metrics/hardware-disk#_dev_nvme0n1p1/hardware-disk-size-total,/computes0/metrics/hardware-disk#_dev_nvme0n1p1/hardware-disk-size-used,/computes0/metrics/hardware-disk#_dev_nvme0n1p2/hardware-disk-size-total,/computes0/metrics/hardware-disk#_dev_nvme0n1p2/hardware-disk-size-used,/computes0/metrics/hardware-disk#nvme0n1p2/hardware-disk-read-bytes,/computes0/metrics/hardware-disk#nvme0n1p2/hardware-disk-read-requests,/computes0/metrics/hardware-disk#nvme0n1p2/hardware-disk-write-bytes,/computes0/metrics/hardware-disk#nvme0n1p2/hardware-disk-write-requests,/computes0/metrics/hardware-disk#nvme0n1/hardware-disk-read-bytes,/computes0/metrics/hardware-disk#nvme0n1/hardware-disk-read-requests,/computes0/metrics/hardware-disk#nvme0n1/hardware-disk-write-bytes,/computes0/metrics/hardware-disk#nvme0n1/hardware-disk-write-requests,/computes0/metrics/hardware-disk#loop3/hardware-disk-read-bytes,/computes0/metrics/hardware-disk#loop3/hardware-disk-read-requests,/computes0/metrics/hardware-disk#loop3/hardware-disk-write-bytes,/computes0/metrics/hardware-disk#loop3/hardware-disk-write-requests,/computes0/metrics/hardware-disk#loop0/hardware-disk-read-bytes,/computes0/metrics/hardware-disk#loop0/hardware-disk-read-requests,/computes0/metrics/hardware-disk#loop0/hardware-disk-write-bytes,/computes0/metrics/hardware-disk#loop0/hardware-disk-write-requests,/computes0/metrics/hardware-disk#loop6/hardware-disk-read-bytes,/computes0/metrics/hardware-disk#loop6/hardware-disk-read-requests,/computes0/metrics/hardware-disk#loop6/hardware-disk-write-bytes,/computes0/metrics/hardware-disk#loop6/hardware-disk-write-requests,/computes0/metrics/hardware-disk#loop7/hardware-disk-read-bytes,/computes0/metrics/hardware-disk#loop7/hardware-disk-read-requests,/computes0/metrics/hardware-disk#loop7/hardware-disk-write-bytes,/computes0/metrics/hardware-disk#loop7/hardware-disk-write-requests,/computes0/metrics/hardware-disk#loop2/hardware-disk-read-bytes,/computes0/metrics/hardware-disk#loop2/hardware-disk-read-requests,/computes0/metrics/hardware-disk#loop2/hardware-disk-write-bytes,/computes0/metrics/hardware-disk#loop2/hardware-disk-write-requests,/computes0/metrics/hardware-disk#loop5/hardware-disk-read-bytes,/computes0/metrics/hardware-disk#loop5/hardware-disk-read-requests,/computes0/metrics/hardware-disk#loop5/hardware-disk-write-bytes,/computes0/metrics/hardware-disk#loop5/hardware-disk-write-requests,/computes0/metrics/hardware-disk#loop4/hardware-disk-read-bytes,/computes0/metrics/hardware-disk#loop4/hardware-disk-read-requests,/computes0/metrics/hardware-disk#loop4/hardware-disk-write-bytes,/computes0/metrics/hardware-disk#loop4/hardware-disk-write-requests,/computes0/metrics/hardware-disk#nvme0n1p1/hardware-disk-read-bytes,/computes0/metrics/hardware-disk#nvme0n1p1/hardware-disk-read-requests,/computes0/metrics/hardware-disk#nvme0n1p1/hardware-disk-write-bytes,/computes0/metrics/hardware-disk#nvme0n1p1/hardware-disk-write-requests,/computes0/metrics/hardware-disk#loop1/hardware-disk-read-bytes,/computes0/metrics/hardware-disk#loop1/hardware-disk-read-requests,/computes0/metrics/hardware-disk#loop1/hardware-disk-write-bytes,/computes0/metrics/hardware-disk#loop1/hardware-disk-write-requests,/computes0/metrics/hardware-ipmi-fan#fan_4_dutycycle_(0x32)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_6_dutycycle_(0x38)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_6_(0x37)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_3_dutycycle_(0x2f)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_1_dutycycle_(0x29)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_7_(0x3a)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_7_dutycycle_(0x3b)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_4_(0x31)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_2_dutycycle_(0x2c)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_5_(0x34)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_1_(0x28)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_5_dutycycle_(0x35)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_2_(0x2b)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_3_(0x2e)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-temperature#18-vr_p2_mem_(0x14)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#30-ilo_zone_(0x20)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#34-hd_cntlr_zone_(0x24)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#11-ps_1_inlet_(0xd)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#16-vr_p1_mem_(0x12)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#32-pci_2_zone_(0x22)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#03-cpu_2_(0x5)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#07-p2_dimm_7-12_(0x9)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#37-fuse_(0x27)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#06-p2_dimm_1-6_(0x8)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#19-ps_1_internal_(0x15)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#14-vr_p2_(0x10)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#13-vr_p1_(0xf)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#04-p1_dimm_1-6_(0x6)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#31-pci_1_zone_(0x21)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#33-pci_3_zone_(0x23)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#26-lom_(0x1c)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#36-storage_batt_(0x26)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#02-cpu_1_(0x4)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#15-vr_p1_mem_(0x11)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#28-p_s_2_zone_(0x1e)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#10-chipset_(0xc)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#24-hd_controller_(0x1a)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#29-battery_zone_(0x1f)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#05-p1_dimm_7-12_(0x7)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#01-inlet_ambient_(0x3)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#35-i_o_zone_(0x25)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#17-vr_p2_mem_(0x13)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#27-front_ambient_(0x1d)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#22-pci_2_(0x18)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#21-pci_1_(0x17)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#09-exp_bay_drive_(0xb)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-current#power_meter_(0x43)/hardware-ipmi-current,/time,type,type_code
16,20,0,48,41472,257790,0,12,2,2,1,5,732,2011001,632,732,216318,1,1198.0,63.0,4.2959385237e+17,0.0,22279600000000.0,8.0,4.430061045e+16,36.0,27.0,1.4249354257e+17,17.99,17.5,18.4,22.0,0.0,0.0,1128740.0,10415852.0,8388092.0,8388604.0,263977692.0,62104672.0,1164088941.0,974386381.0,55.0,190727556.0,1431897072.0,5120.0,0.0,523248.0,6152.0,767579928.0,23864772.0,3044325888.0,18276507.0,687348736.0,991340753.0,3151475200.0,18282500.0,687349760.0,991335748.0,0.0,0.0,0.0,0.0,1505280.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8192.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48951296.0,2658.0,1024.0,2.0,10240000.0,8889.0,0.0,0.0,19.6,41.552,41.55,19.6,19.6,41.55,41.552,19.6,19.6,32.93,19.6,32.928,19.6,19.6,34.0,42.0,37.0,38.0,31.0,39.0,53.0,40.0,43.0,41.0,53.0,51.0,48.0,37.0,42.0,36.0,47.0,25.0,40.0,33.0,47.0,38.0,59.0,37.0,33.0,24.0,33.0,37.0,28.0,64.0,66.0,35.0,240.0,1593615600,ixnetwork-bgp-injection-stop,10
16,20,0,48,41472,257790,0,12,2,2,1,5,732,2011001,632,732,216318,1,1379.0,63.0,4.2959577388e+17,0.0,22279700000000.0,8.0,4.430085797e+16,36.0,27.0,1.4249437787e+17,17.95,17.05,18.4,22.0,0.0,0.0,1128750.0,10415852.0,8388092.0,8388604.0,263977692.0,62109112.0,1164365895.5,974661338.5,55.0,190727556.0,1432039848.0,5120.0,0.0,523248.0,6152.0,767579928.0,23866088.0,3044325888.0,18276507.0,716780544.0,991345547.0,3151475200.0,18282500.0,716781568.0,991340755.0,0.0,0.0,0.0,0.0,1505280.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8192.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48951296.0,2658.0,1024.0,2.0,10240000.0,8889.0,0.0,0.0,19.6,41.552,41.55,19.6,19.6,41.55,41.552,19.6,19.6,32.93,19.6,32.928,19.6,19.6,34.0,42.0,37.0,38.0,31.0,39.0,54.0,40.0,42.0,41.0,53.0,51.0,47.0,37.0,42.0,36.0,47.0,25.0,40.0,33.0,47.0,38.0,59.0,37.0,34.0,25.0,33.0,37.0,29.0,65.0,66.0,35.0,245.0,1593615660,ixnetwork-bgp-injection-start,9
16,20,0,48,41472,257790,0,12,2,2,1,5,732,2011001,632,732,216318,1,1400.0,63.0,4.2959757659e+17,0.0,22279830000000.0,8.0,4.430109466e+16,36.0,27.0,1.4249516516e+17,17.91,16.57,18.18,22.0,0.0,0.0,1128760.0,10417296.0,8388092.0,8388604.0,263977692.0,62115532.0,1164655755.0,974949106.0,55.0,190727556.0,1432111812.0,5120.0,0.0,523248.0,6152.0,767579928.0,23866088.0,3044325888.0,18276507.0,826649600.0,991347967.0,3151475200.0,18282500.0,896221184.0,991347969.0,0.0,0.0,0.0,0.0,1505280.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8192.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48951296.0,2658.0,1024.0,2.0,10240000.0,8889.0,0.0,0.0,19.6,38.416,38.42,19.6,19.6,38.42,38.416,19.6,19.6,30.58,19.6,30.576,19.6,19.6,34.0,42.0,37.0,38.0,31.0,39.0,54.0,40.0,43.0,41.0,53.0,51.0,48.0,37.0,41.0,36.0,47.0,25.0,40.0,33.0,47.0,38.0,59.0,37.0,34.0,25.0,33.0,37.0,29.0,65.0,66.0,36.0,225.0,1593615720,ixnetwork-bgp-injection-start,9
16,20,0,48,41472,257790,0,12,2,2,1,5,732,2011001,632,732,216318,1,1198.0,63.0,4.295993555e+17,0.0,22279910000000.0,8.0,4.43013287e+16,36.0,27.0,1.4249594081e+17,17.91,16.01,17.725,22.0,0.0,0.0,1128760.0,10418164.0,8388092.0,8388604.0,263977692.0,62109060.0,1164853599.0,975145598.0,55.0,190727556.0,1432111812.0,5120.0,0.0,523248.0,6152.0,767579928.0,23868464.0,3044325888.0,18276507.0,896220160.0,991354541.0,3151475200.0,18282500.0,896221184.0,991347969.0,0.0,0.0,0.0,0.0,1505280.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8192.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48951296.0,2658.0,1024.0,2.0,10240000.0,8889.0,0.0,0.0,19.6,41.552,41.55,19.6,19.6,41.55,41.552,19.6,19.6,32.93,19.6,32.928,19.6,19.6,34.0,42.0,37.0,38.0,31.0,39.0,54.0,40.0,43.0,41.0,53.0,51.0,48.0,38.0,42.0,36.0,47.0,25.0,40.0,33.0,47.0,38.0,59.0,37.0,34.0,25.0,33.0,37.0,29.0,65.0,66.0,36.0,225.0,1593615780,ixnetwork-bgp-injection-start,9
16,20,0,48,41472,257790,0,12,2,2,1,5,732,2011001,632,732,216318,1,1198.0,63.0,4.296012242e+17,0.0,22280040000000.0,8.0,4.430156827e+16,36.0,28.000000000000004,1.4249676367e+17,17.7,16.01,17.43,22.0,0.0,0.0,1128764.0,10419044.0,8388092.0,8388604.0,263977692.0,62116412.0,1165068723.0,975358919.0,55.0,190727556.0,1432382016.0,5120.0,0.0,523248.0,6152.0,767579928.0,23868762.0,3044325888.0,18276507.0,978684928.0,991359305.0,3151475200.0,18282500.0,978685952.0,991354543.0,0.0,0.0,0.0,0.0,1505280.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8192.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48951296.0,2658.0,1024.0,2.0,10240000.0,8889.0,0.0,0.0,19.6,41.552,41.55,19.6,19.6,41.55,41.552,19.6,19.6,32.93,19.6,32.928,19.6,19.6,34.0,43.0,38.0,38.0,31.0,39.0,54.0,41.0,43.0,42.0,53.0,51.0,48.0,38.0,42.0,36.0,47.0,25.0,40.0,33.0,47.0,38.0,59.0,37.0,34.0,25.0,33.0,37.0,29.0,65.0,66.0,36.0,225.0,1593615840,ixnetwork-bgp-injection-start,9
16,20,0,48,41472,257790,0,12,2,2,1,5,732,2011001,632,732,216318,1,1488.0,63.0,4.2960301339e+17,0.0,22280090000000.0,8.0,4.430179891e+16,36.0,28.000000000000004,1.4249755471e+17,17.7,16.01,17.34,22.0,0.0,0.0,1128768.0,10419928.0,8388092.0,8388604.0,263977692.0,62115680.0,1165068723.0,975358919.0,55.0,190727556.0,1432580568.0,5120.0,0.0,523248.0,6152.0,767579928.0,23868762.0,3044325888.0,18276507.0,1004264448.0,991363840.0,3151475200.0,18282500.0,1004265472.0,991359307.0,0.0,0.0,0.0,0.0,1505280.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8192.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48951296.0,2658.0,1024.0,2.0,10240000.0,8889.0,0.0,0.0,19.6,41.552,41.55,19.6,19.6,41.55,41.552,19.6,19.6,32.93,19.6,32.928,19.6,19.6,34.0,43.0,38.0,38.0,31.0,39.0,55.0,41.0,43.0,42.0,54.0,52.0,47.0,38.0,42.0,35.0,47.0,25.0,40.0,33.0,47.0,38.0,60.0,37.0,34.0,24.0,33.0,37.0,29.0,65.0,66.0,36.0,240.0,1593615900,ixnetwork-bgp-injection-start,9
16,20,0,48,41472,257790,0,12,2,2,1,5,732,2011001,632,732,216318,1,1198.0,63.0,4.2960489498e+17,0.0,22280190000000.0,8.0,4.430204569e+16,36.0,27.0,1.4249838136e+17,17.615000000000002,16.2,17.34,22.0,0.0,0.0,1128768.0,10420944.0,8388092.0,8388604.0,263977692.0,62115680.0,1165255764.0,975634668.0,55.0,190727556.0,1432727672.0,5120.0,0.0,523248.0,6152.0,767579928.0,23870320.0,3044325888.0,18276507.0,1106160640.0,991369218.0,3151475200.0,18282500.0,1106161664.0,991363842.0,0.0,0.0,0.0,0.0,1505280.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8192.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48951296.0,2658.0,1024.0,2.0,10240000.0,8889.0,0.0,0.0,19.6,41.552,41.55,19.6,19.6,41.55,41.552,19.6,19.6,32.93,19.6,32.928,19.6,19.6,34.0,43.0,38.0,38.0,31.0,39.0,55.0,41.0,43.0,42.0,54.0,51.0,47.0,38.0,42.0,36.0,47.0,25.0,40.0,33.0,47.0,38.0,59.0,37.0,34.0,24.0,33.0,37.0,29.0,65.0,66.0,36.0,235.0,1593615960,ixnetwork-bgp-injection-stop,10
16,20,0,48,41472,257790,0,12,2,2,1,5,732,2011001,632,732,216318,1,1222.0,63.0,4.2960667687e+17,0.0,22280270000000.0,8.0,4.430227623e+16,36.0,28.000000000000004,1.4249916879e+17,17.64,17.66,17.27,22.0,0.0,0.0,1128784.0,10421916.0,8388092.0,8388604.0,263977692.0,62117452.0,1165534586.5,975917739.0,55.0,190727556.0,1432861752.0,5120.0,0.0,523248.0,6152.0,767579928.0,23871376.0,3044325888.0,18276507.0,1173502976.0,991373571.0,3151475200.0,18282500.0,1240121344.0,991369220.0,0.0,0.0,0.0,0.0,1505280.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8192.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48951296.0,2658.0,1024.0,2.0,10240000.0,8889.0,0.0,0.0,19.6,41.552,41.55,19.6,19.6,41.55,41.552,19.6,19.6,32.93,19.6,32.928,19.6,19.6,34.0,43.0,37.0,38.0,31.0,39.0,55.0,40.0,43.0,42.0,54.0,51.0,47.0,37.0,42.0,36.0,47.0,25.0,40.0,33.0,47.0,38.0,60.0,37.0,34.0,24.0,33.0,37.0,29.0,65.0,66.0,36.0,225.0,1593616020,ixnetwork-bgp-injection-stop,10
16,20,0,48,41472,257790,0,12,2,2,1,5,732,2011001,632,732,216318,1,1584.0,63.0,4.2960850153e+17,0.0,22280380000000.0,8.0,4.430250996e+16,36.0,28.000000000000004,1.4249997211e+17,17.64,17.66,17.38,22.0,0.0,0.0,1128784.0,10424664.0,8388092.0,8388604.0,263977692.0,62120012.0,1165843155.0,976127788.0,55.0,190727556.0,1433003448.0,5120.0,0.0,523248.0,6152.0,767579928.0,23872248.0,3044325888.0,18276507.0,1276386304.0,991378440.0,3151475200.0,18282500.0,1276387328.0,991378442.0,0.0,0.0,0.0,0.0,1505280.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8192.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48951296.0,2658.0,1024.0,2.0,10240000.0,8889.0,0.0,0.0,19.6,41.552,41.55,19.6,19.6,41.55,41.552,19.6,19.6,32.93,19.6,32.928,19.6,19.6,34.0,42.0,37.0,38.0,31.0,39.0,54.0,40.0,43.0,41.0,55.0,51.0,47.0,37.0,42.0,36.0,47.0,25.0,40.0,33.0,47.0,38.0,59.0,37.0,33.0,24.0,33.0,37.0,29.0,65.0,66.0,36.0,230.0,1593616080,ixnetwork-bgp-injection-stop,10
16,20,0,48,41472,257790,0,12,2,2,1,5,732,2011001,632,732,216318,1,1241.0,63.0,4.2961037875e+17,0.0,22280510000000.0,8.0,4.430275217e+16,36.0,27.0,1.4250078988e+17,17.61,17.31,17.38,22.0,0.0,0.0,1128784.0,10424664.0,8388092.0,8388604.0,263977692.0,62117958.0,1165843155.0,976217859.0,55.0,190727556.0,1433140360.0,5120.0,0.0,523248.0,6152.0,767579928.0,23872248.0,3044325888.0,18276507.0,1276386304.0,991378440.0,3151475200.0,18282500.0,1276387328.0,991378442.0,0.0,0.0,0.0,0.0,1505280.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8192.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48951296.0,2658.0,1024.0,2.0,10240000.0,8889.0,0.0,0.0,19.6,41.552,41.55,19.6,19.6,41.55,41.552,19.6,19.6,32.93,19.6,32.928,19.6,19.6,34.0,42.0,37.0,38.0,31.0,39.0,54.0,40.0,43.0,41.0,55.0,51.0,47.0,37.0,42.0,36.0,47.0,25.0,40.0,33.0,47.0,38.0,59.0,37.0,33.0,24.0,33.0,37.0,28.0,65.0,66.0,36.0,225.0,1593616140,ixnetwork-bgp-injection-stop,10
