/computes0/service/id,/computes0/vcpus_used,/computes0/local_gb_used,/computes0/vcpus,/computes0/memory_mb_used,/computes0/memory_mb,/computes0/current_workload,/computes0/cpu_info/topology/cores,/computes0/cpu_info/topology/cells,/computes0/cpu_info/topology/threads,/computes0/cpu_info/topology/sockets,/computes0/running_vms,/computes0/free_disk_gb,/computes0/hypervisor_version,/computes0/disk_available_least,/computes0/local_gb,/computes0/free_ram_mb,/computes0/id,/computes0/metrics/compute-node/compute-node-cpu-frequency,/computes0/metrics/compute-node/compute-node-cpu-idle-percent,/computes0/metrics/compute-node/compute-node-cpu-idle-time,/computes0/metrics/compute-node/compute-node-cpu-iowait-percent,/computes0/metrics/compute-node/compute-node-cpu-iowait-time,/computes0/metrics/compute-node/compute-node-cpu-kernel-percent,/computes0/metrics/compute-node/compute-node-cpu-kernel-time,/computes0/metrics/compute-node/compute-node-cpu-percent,/computes0/metrics/compute-node/compute-node-cpu-user-percent,/computes0/metrics/compute-node/compute-node-cpu-user-time,/computes0/metrics/hardware/hardware-cpu-load-15min,/computes0/metrics/hardware/hardware-cpu-load-1min,/computes0/metrics/hardware/hardware-cpu-load-5min,/computes0/metrics/hardware/hardware-cpu-util,/computes0/metrics/hardware/hardware-disk-size-total,/computes0/metrics/hardware/hardware-disk-size-used,/computes0/metrics/hardware/hardware-memory-buffer,/computes0/metrics/hardware/hardware-memory-cached,/computes0/metrics/hardware/hardware-memory-swap-avail,/computes0/metrics/hardware/hardware-memory-swap-total,/computes0/metrics/hardware/hardware-memory-total,/computes0/metrics/hardware/hardware-memory-used,/computes0/metrics/hardware/hardware-network-ip-incoming-datagrams,/computes0/metrics/hardware/hardware-network-ip-outgoing-datagrams,/computes0/metrics/hardware/hardware-system_stats-cpu-idle,/computes0/metrics/hardware/hardware-system_stats-io-incoming-blocks,/computes0/metrics/hardware/hardware-system_stats-io-outgoing-blocks,/computes0/metrics/hardware-disk#_dev_nvme0n1p2/hardware-disk-size-total,/computes0/metrics/hardware-disk#_dev_nvme0n1p2/hardware-disk-size-used,/computes0/metrics/hardware-disk#loop0/hardware-disk-read-bytes,/computes0/metrics/hardware-disk#loop0/hardware-disk-read-requests,/computes0/metrics/hardware-disk#loop0/hardware-disk-write-bytes,/computes0/metrics/hardware-disk#loop0/hardware-disk-write-requests,/computes0/metrics/hardware-disk#tmpfs/hardware-disk-size-total,/computes0/metrics/hardware-disk#tmpfs/hardware-disk-size-used,/computes0/metrics/hardware-disk#nvme0n1p2/hardware-disk-read-bytes,/computes0/metrics/hardware-disk#nvme0n1p2/hardware-disk-read-requests,/computes0/metrics/hardware-disk#nvme0n1p2/hardware-disk-write-bytes,/computes0/metrics/hardware-disk#nvme0n1p2/hardware-disk-write-requests,/computes0/metrics/hardware-disk#_dev_nvme0n1p1/hardware-disk-size-total,/computes0/metrics/hardware-disk#_dev_nvme0n1p1/hardware-disk-size-used,/computes0/metrics/hardware-disk#nvme0n1p1/hardware-disk-read-bytes,/computes0/metrics/hardware-disk#nvme0n1p1/hardware-disk-read-requests,/computes0/metrics/hardware-disk#nvme0n1p1/hardware-disk-write-bytes,/computes0/metrics/hardware-disk#nvme0n1p1/hardware-disk-write-requests,/computes0/metrics/hardware-disk#loop3/hardware-disk-read-bytes,/computes0/metrics/hardware-disk#loop3/hardware-disk-read-requests,/computes0/metrics/hardware-disk#loop3/hardware-disk-write-bytes,/computes0/metrics/hardware-disk#loop3/hardware-disk-write-requests,/computes0/metrics/hardware-disk#loop6/hardware-disk-read-bytes,/computes0/metrics/hardware-disk#loop6/hardware-disk-read-requests,/computes0/metrics/hardware-disk#loop6/hardware-disk-write-bytes,/computes0/metrics/hardware-disk#loop6/hardware-disk-write-requests,/computes0/metrics/hardware-disk#loop1/hardware-disk-read-bytes,/computes0/metrics/hardware-disk#loop1/hardware-disk-read-requests,/computes0/metrics/hardware-disk#loop1/hardware-disk-write-bytes,/computes0/metrics/hardware-disk#loop1/hardware-disk-write-requests,/computes0/metrics/hardware-disk#loop7/hardware-disk-read-bytes,/computes0/metrics/hardware-disk#loop7/hardware-disk-read-requests,/computes0/metrics/hardware-disk#loop7/hardware-disk-write-bytes,/computes0/metrics/hardware-disk#loop7/hardware-disk-write-requests,/computes0/metrics/hardware-disk#nvme0n1/hardware-disk-read-bytes,/computes0/metrics/hardware-disk#nvme0n1/hardware-disk-read-requests,/computes0/metrics/hardware-disk#nvme0n1/hardware-disk-write-bytes,/computes0/metrics/hardware-disk#nvme0n1/hardware-disk-write-requests,/computes0/metrics/hardware-disk#loop2/hardware-disk-read-bytes,/computes0/metrics/hardware-disk#loop2/hardware-disk-read-requests,/computes0/metrics/hardware-disk#loop2/hardware-disk-write-bytes,/computes0/metrics/hardware-disk#loop2/hardware-disk-write-requests,/computes0/metrics/hardware-disk#loop4/hardware-disk-read-bytes,/computes0/metrics/hardware-disk#loop4/hardware-disk-read-requests,/computes0/metrics/hardware-disk#loop4/hardware-disk-write-bytes,/computes0/metrics/hardware-disk#loop4/hardware-disk-write-requests,/computes0/metrics/hardware-disk#loop5/hardware-disk-read-bytes,/computes0/metrics/hardware-disk#loop5/hardware-disk-read-requests,/computes0/metrics/hardware-disk#loop5/hardware-disk-write-bytes,/computes0/metrics/hardware-disk#loop5/hardware-disk-write-requests,/computes0/metrics/hardware-ipmi-fan#fan_4_dutycycle_(0x32)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_6_dutycycle_(0x38)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_5_(0x34)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_1_dutycycle_(0x29)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_6_(0x37)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_7_(0x3a)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_2_dutycycle_(0x2c)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_4_(0x31)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_3_dutycycle_(0x2f)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_5_dutycycle_(0x35)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_2_(0x2b)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_1_(0x28)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_7_dutycycle_(0x3b)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-fan#fan_3_(0x2e)/hardware-ipmi-fan,/computes0/metrics/hardware-ipmi-temperature#37-fuse_(0x27)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#34-hd_cntlr_zone_(0x24)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#07-p2_dimm_7-12_(0x9)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#26-lom_(0x1c)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#18-vr_p2_mem_(0x14)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#03-cpu_2_(0x5)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#32-pci_2_zone_(0x22)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#06-p2_dimm_1-6_(0x8)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#19-ps_1_internal_(0x15)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#11-ps_1_inlet_(0xd)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#15-vr_p1_mem_(0x11)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#04-p1_dimm_1-6_(0x6)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#35-i_o_zone_(0x25)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#24-hd_controller_(0x1a)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#13-vr_p1_(0xf)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#31-pci_1_zone_(0x21)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#30-ilo_zone_(0x20)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#01-inlet_ambient_(0x3)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#22-pci_2_(0x18)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#17-vr_p2_mem_(0x13)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#10-chipset_(0xc)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#33-pci_3_zone_(0x23)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#14-vr_p2_(0x10)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#02-cpu_1_(0x4)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#28-p_s_2_zone_(0x1e)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#36-storage_batt_(0x26)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#27-front_ambient_(0x1d)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#29-battery_zone_(0x1f)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#16-vr_p1_mem_(0x12)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#09-exp_bay_drive_(0xb)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#21-pci_1_(0x17)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-temperature#05-p1_dimm_7-12_(0x7)/hardware-ipmi-temperature,/computes0/metrics/hardware-ipmi-current#power_meter_(0x43)/hardware-ipmi-current,/time,type,type_code
16,20,0,48,41472,257790,0,12,2,2,1,5,732,2011001,631,732,216318,1,1198.0,63.0,4.347910126e+17,0.0,22556270000000.0,8.0,4.496451324e+16,36.0,28.000000000000004,1.4475578731e+17,17.64,18.71,17.42,22.0,0.0,0.0,1134672.0,10452664.0,8388092.0,8388604.0,263977692.0,62225052.0,1728092719.0,1534497777.0,55.0,190733132.0,1816527848.0,767579928.0,23903292.0,1505280.0,327.0,0.0,0.0,5120.0,0.0,3047180800.0,18277204.0,51895296.0,1004846221.0,523248.0,6152.0,48951296.0,2658.0,1024.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10240000.0,8889.0,0.0,0.0,0.0,0.0,0.0,0.0,3154330112.0,18283197.0,110436352.0,1004846223.0,8192.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,41.552,32.93,19.6,41.55,41.55,19.6,19.6,19.6,32.928,19.6,19.6,41.552,19.6,42.0,37.0,40.0,47.0,34.0,53.0,39.0,41.0,53.0,38.0,33.0,37.0,33.0,59.0,47.0,42.0,42.0,24.0,65.0,37.0,38.0,35.0,51.0,40.0,47.0,25.0,29.0,37.0,31.0,36.0,66.0,34.0,225.0,1593788400,tap-loss-stop,6
16,20,0,48,41472,257790,0,12,2,2,1,5,732,2011001,631,732,216318,1,1225.0,63.0,4.3479283984e+17,0.0,22556330000000.0,8.0,4.496475316e+16,36.0,28.000000000000004,1.4475659347e+17,17.68,17.65,17.57,22.0,0.0,0.0,1134672.0,10453584.0,8388092.0,8388604.0,263977692.0,62223676.0,1728458114.0,1534497777.0,55.0,190733132.0,1816527848.0,767579928.0,23905876.0,1505280.0,327.0,0.0,0.0,5120.0,0.0,3047180800.0,18277204.0,110435328.0,1004846221.0,523248.0,6152.0,48951296.0,2658.0,1024.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10240000.0,8889.0,0.0,0.0,0.0,0.0,0.0,0.0,3154330112.0,18283197.0,110436352.0,1004846223.0,8192.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,41.552,32.93,19.6,41.55,41.55,19.6,19.6,19.6,32.928,19.6,19.6,41.552,19.6,43.0,37.0,40.0,47.0,34.0,53.0,39.0,41.0,53.0,38.0,33.0,37.0,33.0,59.0,48.0,42.0,42.0,24.0,65.0,37.0,38.0,36.0,51.0,40.0,47.0,25.0,29.0,37.0,31.0,36.0,66.0,34.0,225.0,1593788460,tap-loss-stop,6
16,20,0,48,41472,257790,0,12,2,2,1,5,732,2011001,631,732,216318,1,1198.0,63.0,4.3479470362e+17,0.0,22556400000000.0,8.0,4.496499523e+16,36.0,28.000000000000004,1.4475741416e+17,17.57,17.99,17.56,23.0,0.0,0.0,1134672.0,10455780.0,8388092.0,8388604.0,263977692.0,62239240.0,1728458114.0,1534687213.0,54.0,190733132.0,1816678624.0,767579928.0,23905040.0,1505280.0,327.0,0.0,0.0,5120.0,0.0,3047180800.0,18277204.0,201878528.0,1004851278.0,523248.0,6152.0,48951296.0,2658.0,1024.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10240000.0,8889.0,0.0,0.0,0.0,0.0,0.0,0.0,3154330112.0,18283197.0,201879552.0,1004851280.0,8192.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,41.552,32.93,19.6,41.55,41.55,19.6,19.6,19.6,32.928,19.6,19.6,41.552,19.6,42.0,37.0,40.0,47.0,34.0,53.0,39.0,41.0,53.0,38.0,33.0,37.0,33.0,59.0,47.0,42.0,42.0,24.0,65.0,37.0,38.0,36.0,51.0,40.0,47.0,25.0,28.0,37.0,31.0,36.0,66.0,33.0,225.0,1593788520,tap-loss-stop,6
16,20,0,48,41472,257790,0,12,2,2,1,5,732,2011001,631,732,216318,1,1230.0,63.0,4.3479648792e+17,0.0,22556460000000.0,8.0,4.496522599e+16,36.0,28.000000000000004,1.4475821271e+17,18.14,19.89,19.01,22.0,0.0,0.0,1134672.0,10455604.0,8388092.0,8388604.0,263977692.0,62228808.0,1728659374.0,1534886829.0,54.0,190733132.0,1816951936.0,767579928.0,23907784.0,1505280.0,327.0,0.0,0.0,5120.0,0.0,3047180800.0,18277204.0,253746176.0,1004857143.0,523248.0,6152.0,48951296.0,2658.0,1024.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10240000.0,8889.0,0.0,0.0,0.0,0.0,0.0,0.0,3154330112.0,18283197.0,253747200.0,1004857145.0,8192.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,38.416,30.58,19.6,38.42,38.42,19.6,19.6,19.6,30.576,19.6,19.6,38.416,19.6,43.0,37.0,40.0,47.0,33.0,52.0,39.0,41.0,53.0,38.0,33.0,37.0,33.0,59.0,47.0,41.0,42.0,24.0,65.0,36.0,38.0,35.0,49.0,40.0,47.0,25.0,28.0,37.0,31.0,36.0,66.0,33.0,225.0,1593788580,tap-loss-start,5
16,20,0,48,41472,257790,0,12,2,2,1,5,732,2011001,631,732,216318,1,1384.0,63.0,4.3479835318e+17,0.0,22556530000000.0,8.0,4.496546737e+16,36.0,28.000000000000004,1.4475903774e+17,18.07,19.49,18.48,23.0,0.0,0.0,1134672.0,10456520.0,8388092.0,8388604.0,263977692.0,62229396.0,1728853081.0,1535079130.0,54.0,190733132.0,1816951936.0,767579928.0,23906680.0,1505280.0,327.0,0.0,0.0,5120.0,0.0,3047180800.0,18277204.0,329812992.0,1004861777.0,523248.0,6152.0,48951296.0,2658.0,1024.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10240000.0,8889.0,0.0,0.0,0.0,0.0,0.0,0.0,3154330112.0,18283197.0,329814016.0,1004861779.0,8192.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,38.416,30.58,19.6,38.42,38.42,19.6,19.6,19.6,30.576,19.6,19.6,38.416,19.6,43.0,37.0,40.0,47.0,33.0,52.0,39.0,41.0,53.0,37.0,33.0,37.0,33.0,59.0,47.0,41.0,42.0,24.0,64.0,36.0,38.0,36.0,50.0,40.0,47.0,25.0,28.0,37.0,31.0,35.0,66.0,33.0,225.0,1593788640,tap-loss-start,5
16,20,0,48,41472,257790,0,12,2,2,1,5,732,2011001,631,732,216318,1,1198.0,63.0,4.3480013736e+17,0.0,22556580000000.0,8.0,4.496569892e+16,36.0,27.0,1.4475982032e+17,17.98,17.4,18.27,22.0,0.0,0.0,1134672.0,10457424.0,8388092.0,8388604.0,263977692.0,62232952.0,1729058060.0,1535282582.0,55.0,190733132.0,1817078576.0,767579928.0,23907724.0,1505280.0,327.0,0.0,0.0,5120.0,0.0,3047180800.0,18277204.0,392174592.0,1004865720.0,523248.0,6152.0,48951296.0,2658.0,1024.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10240000.0,8889.0,0.0,0.0,0.0,0.0,0.0,0.0,3154330112.0,18283197.0,392175616.0,1004865722.0,8192.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,38.416,30.58,19.6,38.42,38.42,19.6,19.6,19.6,30.576,19.6,19.6,38.416,19.6,42.0,37.0,40.0,47.0,33.0,52.0,39.0,41.0,53.0,37.0,33.0,37.0,32.0,59.0,47.0,42.0,42.0,24.0,64.0,36.0,38.0,35.0,51.0,40.0,47.0,25.0,28.0,37.0,31.0,35.0,66.0,33.0,225.0,1593788700,tap-loss-start,5
16,20,0,48,41472,257790,0,12,2,2,1,5,732,2011001,633,732,216318,1,2497.0,65.0,4.3481117334e+17,0.0,22557780000000.0,8.0,4.49671123e+16,34.0,26.0,1.4476456841e+17,17.74,16.04,17.18,22.0,0.0,0.0,1134716.0,9225268.0,8388092.0,8388604.0,263977692.0,59998724.0,1730339031.0,1536558775.0,55.0,190733180.0,1819640352.0,767579928.0,22676596.0,1505280.0,327.0,0.0,0.0,5120.0,0.0,3047205376.0,18277210.0,1704209408.0,1004902050.0,523248.0,6152.0,48951296.0,2658.0,1024.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10240000.0,8889.0,0.0,0.0,0.0,0.0,0.0,0.0,3154354688.0,18283203.0,1704210432.0,1004902052.0,8192.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,41.552,32.93,19.6,41.55,41.55,19.6,19.6,19.6,32.928,19.6,19.6,41.552,19.6,42.0,38.0,40.0,47.0,34.0,53.0,39.0,41.0,53.0,38.0,33.0,37.0,33.0,59.0,47.0,41.0,42.0,25.0,65.0,37.0,38.0,36.0,51.0,40.0,47.0,25.0,29.0,37.0,31.0,36.0,66.0,34.0,225.0,1593789060,tap-loss-stop,6
16,20,0,48,41472,257790,0,12,2,2,1,5,732,2011001,633,732,216318,1,1996.0,63.0,4.3481292984e+17,0.0,22557840000000.0,8.0,4.496734258e+16,36.0,28.000000000000004,1.4476536556e+17,17.74,16.04,17.18,22.0,0.0,0.0,1134716.0,9225268.0,8388092.0,8388604.0,263977692.0,59998724.0,1730339031.0,1536558775.0,55.0,190733180.0,1819640352.0,767579928.0,22676596.0,1505280.0,327.0,0.0,0.0,5120.0,0.0,3047205376.0,18277210.0,1704209408.0,1004902050.0,523248.0,6152.0,48951296.0,2658.0,1024.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10240000.0,8889.0,0.0,0.0,0.0,0.0,0.0,0.0,3154354688.0,18283203.0,1704210432.0,1004902052.0,8192.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,41.552,32.93,19.6,41.55,41.55,19.6,19.6,19.6,32.928,19.6,19.6,41.552,19.6,42.0,37.0,40.0,47.0,34.0,53.0,39.0,41.0,53.0,38.0,33.0,38.0,33.0,59.0,47.0,41.0,42.0,25.0,65.0,37.0,38.0,35.0,51.0,40.0,47.0,25.0,29.0,37.0,31.0,36.0,66.0,34.0,230.0,1593789120,tap-loss-stop,6
16,20,0,48,41472,257790,0,12,2,2,1,5,732,2011001,633,732,216318,1,2150.0,63.0,4.3481475194e+17,0.0,22557950000000.0,8.0,4.49675843e+16,36.0,28.000000000000004,1.4476617753e+17,17.66,18.28,17.21,22.0,0.0,0.0,1134720.0,9225936.0,8388092.0,8388604.0,263977692.0,60536272.0,1730544438.0,1536952796.0,54.0,190733180.0,1819768992.0,767579928.0,22676388.0,1505280.0,327.0,0.0,0.0,5120.0,0.0,3047205376.0,18277210.0,1776069632.0,1004906635.0,523248.0,6152.0,48951296.0,2658.0,1024.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10240000.0,8889.0,0.0,0.0,0.0,0.0,0.0,0.0,3154354688.0,18283203.0,1776070656.0,1004906637.0,8192.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,41.552,32.93,19.6,41.55,41.55,19.6,19.6,19.6,32.928,19.6,19.6,41.552,19.6,42.0,37.0,40.0,47.0,34.0,53.0,39.0,41.0,53.0,38.0,33.0,38.0,33.0,59.0,47.0,41.0,43.0,24.0,65.0,37.0,38.0,35.0,51.0,40.0,47.0,25.0,29.0,37.0,31.0,36.0,66.0,34.0,225.0,1593789180,tap-loss-start,5
16,20,0,48,41472,257790,0,12,2,2,1,5,732,2011001,633,732,216318,1,2497.0,63.0,4.348166163e+17,0.0,22558030000000.0,8.0,4.496782513e+16,36.0,27.0,1.4476698838e+17,17.68,16.18,17.21,22.0,0.0,0.0,1134720.0,9227020.0,8388092.0,8388604.0,263977692.0,60599808.0,1730735936.0,1536952796.0,54.0,190733180.0,1820038000.0,767579928.0,22676612.0,1505280.0,327.0,0.0,0.0,5120.0,0.0,3047205376.0,18277210.0,1837984768.0,1004912820.0,523248.0,6152.0,48951296.0,2658.0,1024.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10240000.0,8889.0,0.0,0.0,0.0,0.0,0.0,0.0,3154354688.0,18283203.0,1837985792.0,1004912822.0,8192.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,41.552,32.93,19.6,41.55,41.55,19.6,19.6,19.6,32.928,19.6,19.6,41.552,19.6,42.0,37.0,40.0,47.0,34.0,53.0,39.0,41.0,53.0,38.0,33.0,37.0,33.0,59.0,47.0,41.0,42.0,24.0,65.0,37.0,38.0,36.0,51.0,40.0,47.0,25.0,29.0,37.0,31.0,36.0,66.0,34.0,225.0,1593789240,tap-loss-start,5
